UniqueID,DateOfBite,Species,Breed,Age,Gender,SpayNeuter,Borough,ZipCode
3711,September 13 2019,DOG,MIXED BREED,1,M,FALSE,Bronx,10459
3713,September 14 2019,DOG,Pit Bull,1,M,FALSE,Bronx,10466
3714,September 09 2019,DOG,Chihuahua,1,M,TRUE,Bronx,
3715,September 15 2019,DOG,Jack Russ,10,M,FALSE,Bronx,10453
3716,September 11 2019,DOG,Shih Tzu,3,F,FALSE,Bronx,10469
3717,September 18 2019,DOG,MEDIUM MIXED BREED,3,F,FALSE,Bronx,10472
3719,September 17 2019,DOG,Yorkshire Terrier,4,M,TRUE,Bronx,10456
3727,September 22 2019,DOG,PIT BULL / LABRADOR MIX,2,M,FALSE,Bronx,10468
3728,September 21 2019,DOG,Mixed/Other,2,M,FALSE,Bronx,10459
3732,September 22 2019,DOG,PIT BULL / LABRADOR MIX,2,M,FALSE,Bronx,10467
3734,September 13 2019,DOG,Doberman Pinscher,6,M,FALSE,Bronx,10471
3737,September 28 2019,DOG,LARGE MIX DOG,1,M,FALSE,Bronx,10456
3738,September 29 2019,DOG,Akita,4,F,FALSE,Bronx,10453
3739,October 02 2019,DOG,LARGE MIXED BREED,5,F,FALSE,Bronx,10471
3741,September 16 2019,DOG,American Staffordshire Terrier,12,M,FALSE,Bronx,10461
3742,September 22 2019,DOG,German Shepherd,3,M,TRUE,Bronx,10473
3743,October 03 2019,DOG,SMALL MIXED BREED,1,M,FALSE,Bronx,10459
3745,October 01 2019,DOG,,0.5,M,FALSE,Bronx,10451
3746,October 06 2019,DOG,LARGE MIX DOG,12,F,FALSE,Bronx,10460
3747,September 30 2019,DOG,SMALL MIXED BREED,10,M,FALSE,Bronx,10457
3748,October 01 2019,DOG,SMALL MIXED BREED,10,M,FALSE,Bronx,10457
3749,October 01 2019,DOG,MIXED,2,M,FALSE,Bronx,10463
3750,October 05 2019,DOG,Chihuahua,3,M,FALSE,Bronx,10473
3752,October 08 2019,DOG,LARGE MIX DOG,3,M,FALSE,Bronx,10453
3753,October 08 2019,DOG,Pit Bull,11,F,FALSE,Bronx,10453
3755,September 30 2019,DOG,SMALL MIXED BREED,6,M,FALSE,Bronx,10457
3756,September 28 2019,DOG,CHIHUAHUA/MALTESE,7,M,TRUE,Bronx,10465
3757,October 12 2019,DOG,American Pit Bull Terrier/Pit Bull,2,F,FALSE,Bronx,10463
3759,October 15 2019,DOG,Yorkshire Terrier,5,M,FALSE,Bronx,10465
3761,October 06 2019,DOG,Chihuahua,1,M,TRUE,Bronx,
3765,October 03 2019,DOG,,2,M,FALSE,Bronx,10472
3766,October 13 2019,DOG,Shih Tzu,2,M,FALSE,Bronx,10466
3767,October 11 2019,DOG,German Shepherd,4,F,FALSE,Bronx,10452
3771,October 17 2019,DOG,Shiba Inu,2,M,FALSE,Bronx,10453
3772,October 19 2019,DOG,Chihuahua Crossbreed,3,F,FALSE,Bronx,10462
3774,October 23 2019,DOG,Miniature Pinscher,15,F,TRUE,Bronx,10464
3775,October 22 2019,DOG,UNKNOWN,6,M,FALSE,Bronx,10451
3776,October 23 2019,DOG,BEAGLE/BULLDOG,2,M,TRUE,Bronx,
3788,October 19 2019,DOG,HUSKY,2,M,FALSE,Bronx,
3794,October 18 2019,DOG,Pit Bull,4,M,FALSE,Bronx,10469
3795,October 25 2019,DOG,Chihuahua,2,M,FALSE,Bronx,10465
3796,October 27 2019,DOG,Yorkshire Terrier,9,M,TRUE,Bronx,10467
3797,November 04 2019,DOG,CHIHUAHUA MIX,5,M,TRUE,Bronx,
3799,November 04 2019,DOG,Rottweiler,1,M,FALSE,Bronx,10458
3807,October 31 2019,DOG,Pit Bull,2,M,TRUE,Bronx,10466
3808,September 01 2019,DOG,BULL DOG MIX,5,M,TRUE,Bronx,10463
3809,November 11 2019,DOG,Bernese Mountain,6,F,TRUE,Bronx,10469
3811,November 14 2019,DOG,Yorkshire Terrier Crossbreed,2,M,TRUE,Bronx,10469
3814,November 13 2019,DOG,UNKNOWN,0.92,M,FALSE,Bronx,10457
3822,November 17 2019,DOG,BULLDOG,5,F,FALSE,Bronx,10458
3823,November 15 2019,DOG,Shih Tzu,1,M,FALSE,Bronx,10452
3825,November 13 2019,DOG,SMALL MIXED BREED,6,M,FALSE,Bronx,10456
3826,November 16 2019,DOG,SHIH TZU / CHIHUAHUA MIX,3,M,TRUE,Bronx,10473
3827,November 13 2019,DOG,SMALL MIXED BREED,6,M,FALSE,Bronx,10456
3828,November 12 2019,DOG,SMALL MIXED BREED,6,M,FALSE,Bronx,10456
3829,November 19 2019,DOG,Pit Bull,10,M,FALSE,Bronx,10452
3830,November 20 2019,DOG,GOLDENDOODLE,9,M,TRUE,Bronx,10456
3831,November 20 2019,DOG,GOLDEN RET / POODLE MIX,6,M,FALSE,Bronx,10452
3832,November 20 2019,DOG,LARGE MIXED BREED,2,M,FALSE,Bronx,10466
3833,November 20 2019,DOG,LARGE MIXED BREED,2,M,FALSE,Bronx,10466
3834,November 10 2019,DOG,UNKNOWN,2,M,FALSE,Bronx,10469
3835,November 13 2019,DOG,UNKOWN,2,M,FALSE,Bronx,10469
3836,November 16 2019,DOG,UNKNOWN,2,M,FALSE,Bronx,10469
3837,November 18 2019,DOG,UNNKOWN,2,M,FALSE,Bronx,10458
3843,November 16 2019,DOG,Pit Bull,5,M,FALSE,Bronx,10467
3844,November 29 2019,DOG,SMALL MIXED BREED,2,M,FALSE,Bronx,10454
3849,November 28 2019,DOG,Chihuahua,2,M,FALSE,Bronx,10455
3850,November 28 2019,DOG,"Poodle, Standard",3,F,TRUE,Bronx,10452
3851,November 19 2019,DOG,German Shepherd Crossbreed,1,F,FALSE,Bronx,10472
3853,November 30 2019,DOG,Chihuahua,0.25,M,FALSE,Bronx,10453
3855,November 28 2019,DOG,HOUND,12,M,TRUE,Bronx,10462
3858,December 03 2019,DOG,Siberian Husky,8,M,FALSE,Bronx,10452
3860,June 14 2018,DOG,YORKIE MIX,1,U,FALSE,Bronx,104
3862,December 08 2019,DOG,MIXED,8,F,TRUE,Bronx,10451
3870,December 10 2019,DOG,Pit Bull,0.42,F,FALSE,Bronx,10472
3871,December 05 2019,DOG,Pit Bull,12,F,TRUE,Bronx,10462
3872,December 09 2019,DOG,,4,F,FALSE,Bronx,10461
3873,December 12 2019,DOG,MIXED,2,M,FALSE,Bronx,10458
3874,December 05 2019,DOG,Pit Bull,3,F,FALSE,Bronx,10452
3878,December 15 2019,DOG,UNKNOWN,8,M,FALSE,Bronx,10462
3879,December 16 2019,DOG,UNKNOWN,8,M,FALSE,Bronx,10462
3882,December 17 2019,DOG,Boxer,7,F,TRUE,Bronx,10461
3888,December 20 2019,DOG,LARGE MIXED BREED,2,M,FALSE,Bronx,10473
3889,December 19 2019,DOG,Maltese,10,M,TRUE,Bronx,10472
3890,December 18 2019,DOG,Pit Bull,4,M,TRUE,Bronx,10453
3892,December 20 2019,DOG,Labrador Retriever,3,M,FALSE,Bronx,10469
3894,December 20 2019,DOG,Shih Tzu,7,M,FALSE,Bronx,10461
3895,December 18 2019,DOG,Pomeranian,0.33,M,FALSE,Bronx,10451
3896,December 25 2019,DOG,Shih Tzu,4,M,TRUE,Bronx,10473
3897,December 25 2019,DOG,Shih Tzu,0.33,F,FALSE,Bronx,10457
3903,December 27 2019,DOG,Staffordshire Bull Terrier,9,M,FALSE,Bronx,10458
3907,December 30 2019,DOG,Mixed/Other,6,F,FALSE,Bronx,10465
3908,December 29 2019,DOG,MINI GOLDEN RETREVER,1,F,FALSE,Bronx,10461
3909,December 28 2019,DOG,"Bull Dog, English",2,M,FALSE,Bronx,10451
3910,December 29 2019,DOG,YORKIE-POO,7,M,FALSE,Bronx,10452
3914,January 01 2020,DOG,LARGE MIXED BREED,2,M,FALSE,Bronx,10473
3916,January 04 2020,DOG,LARGE MIXED BREED,14,M,FALSE,Bronx,10460
3919,January 07 2020,DOG,AMERICAN BULLY,0.5,M,FALSE,Bronx,10469
3920,January 06 2020,DOG,Siberian Husky,3,M,TRUE,Bronx,10459
3921,January 05 2020,DOG,Siberian Husky,2,M,FALSE,Bronx,
3922,December 29 2019,DOG,Pit Bull,2,U,FALSE,Bronx,10456
3924,January 06 2020,DOG,"Poodle, Standard",4,M,TRUE,Bronx,10987
3926,January 08 2020,DOG,POMERANIAN / SHIH TZU,3,F,FALSE,Bronx,10462
3931,January 15 2020,DOG,Pit Bull,9,M,TRUE,Bronx,
3932,January 12 2020,DOG,Chow Chow,6,M,FALSE,Bronx,10465
3933,January 15 2020,DOG,MIXED,4,U,FALSE,Bronx,10456
3934,January 15 2020,DOG,TERRIER MIX,7,M,FALSE,Bronx,10459
3936,January 14 2020,DOG,AMERICAN BULLY,2,F,FALSE,Bronx,10472
3937,January 14 2020,DOG,Maltese,8,M,TRUE,Bronx,
3938,January 19 2020,DOG,CHIHUAHUA/POODLE,2,M,FALSE,Bronx,10452
3939,January 20 2020,DOG,CHIHUAHUA MIX,2,F,FALSE,Bronx,10452
3940,January 17 2020,DOG,Pit Bull,11,M,FALSE,Bronx,10458
3945,January 21 2020,DOG,MEDIUM MIXED BREED,1,F,FALSE,Bronx,10455
3946,January 24 2020,DOG,PIT BULL MIX,7,F,FALSE,Bronx,
3947,January 17 2020,DOG,SMALL MIXED BREED,2,M,FALSE,Bronx,10472
3949,January 25 2020,DOG,Chihuahua,4,F,TRUE,Bronx,10455
3955,January 30 2020,DOG,Pit Bull,3,M,TRUE,Bronx,10468
3956,January 28 2020,DOG,AUSTRALIAN TERRIER,6,M,TRUE,Bronx,10473
3957,January 29 2020,DOG,Chihuahua,1,F,FALSE,Bronx,10462
3958,January 26 2020,DOG,Mixed/Other,1,M,FALSE,Bronx,10472
3959,January 25 2020,DOG,Shih Tzu,5,M,FALSE,Bronx,10456
3960,February 02 2020,DOG,Shih Tzu,8,M,FALSE,Bronx,10459
3961,February 02 2020,DOG,Chihuahua,3,M,FALSE,Bronx,10473
3962,February 01 2020,DOG,Shih Tzu,6,M,TRUE,Bronx,10473
3967,January 30 2020,DOG,Pit Bull,6,U,FALSE,Bronx,10470
3970,February 05 2020,DOG,Pit Bull,4,M,FALSE,Bronx,10465
3974,January 30 2020,DOG,UNKNOWN,3,F,FALSE,Bronx,10456
3975,February 09 2020,DOG,UNKNOWN,3,F,FALSE,Bronx,10456
3976,February 08 2020,DOG,Chihuahua,6,U,FALSE,Bronx,10467
3977,February 10 2020,DOG,Pit Bull,5,M,FALSE,Bronx,10452
3979,February 09 2020,DOG,Chihuahua,1,F,FALSE,Bronx,10468
3981,February 16 2020,DOG,Miniature Pinscher,12,F,FALSE,Bronx,10461
3985,February 15 2020,DOG,MUTT,13,M,FALSE,Bronx,10468
3991,February 22 2020,DOG,AMERICAN BULLDOG,2,F,FALSE,Bronx,10459
3995,February 27 2020,DOG,UNKNOWN,9,M,TRUE,Bronx,10463
3996,February 27 2020,DOG,Cocker Spaniel,0.17,M,FALSE,Bronx,
3997,February 27 2020,DOG,Shih Tzu,4,M,TRUE,Bronx,10455
4000,March 01 2020,DOG,Doberman Pinscher,4,M,FALSE,Bronx,10462
4001,March 02 2020,DOG,SHEPERD,6,M,FALSE,Bronx,10465
4011,March 06 2020,DOG,TERRIER MIX,4,F,TRUE,Bronx,10463
4012,March 08 2020,DOG,Chihuahua,4,M,FALSE,Bronx,
4017,March 09 2020,DOG,Pit Bull,5,F,TRUE,Bronx,10454
4021,March 13 2020,DOG,Chihuahua,5,M,TRUE,Bronx,10456
4022,March 15 2020,DOG,Maltese,2,M,TRUE,Bronx,10451
4023,March 16 2020,DOG,Beagle,11,U,FALSE,Bronx,10457
4026,March 15 2020,DOG,Pit Bull,5,M,FALSE,Bronx,10463
4027,March 13 2020,DOG,Shih Tzu,8,M,FALSE,Bronx,
4028,March 14 2020,DOG,Boston Terrier,1,F,TRUE,Bronx,
4031,March 24 2020,DOG,Pit Bull,5,M,TRUE,Bronx,10451
4032,March 15 2020,DOG,UNKNOWN,4,M,FALSE,Bronx,10452
4033,March 15 2020,DOG,UNKNOWN,4,M,FALSE,Bronx,10452
4034,March 14 2020,DOG,UNKNOWN,4,M,FALSE,Bronx,10452
4036,March 24 2020,DOG,Shih Tzu,9,M,FALSE,Bronx,10454
4037,March 27 2020,DOG,UNKNOWN,5,F,FALSE,Bronx,10459
4038,March 28 2020,DOG,SHIH TZU/MALTESE X,4,M,FALSE,Bronx,10475
4040,March 30 2020,DOG,SMALL MIXED BREED,0.67,M,FALSE,Bronx,10455
4041,April 04 2020,DOG,MEDIUM MIXED BREED,3,M,FALSE,Bronx,10451
4042,April 05 2020,DOG,LABRADOR/ PIT-BULL,1,M,FALSE,Bronx,10467
4045,April 01 2020,DOG,ENGLISH BULL DOG,2,M,FALSE,Bronx,10464
4048,April 11 2020,DOG,Jack Russ,10,M,TRUE,Bronx,10471
4054,April 24 2020,DOG,Shih Tzu,4,M,FALSE,Bronx,10456
4055,April 24 2020,DOG,Cocker Spaniel,5,M,FALSE,Bronx,10473
4056,April 28 2020,DOG,AMERICAN BULLDOG,2,F,FALSE,Bronx,10472
4057,April 29 2020,DOG,Labrador Retriever,4,U,FALSE,Bronx,10473
4061,April 30 2020,DOG,Chow Chow,9,F,FALSE,Bronx,10453
4065,May 07 2020,DOG,Rottweiler,1,F,FALSE,Bronx,10463
4068,May 10 2020,DOG,UNKNOWN,3,M,FALSE,Bronx,10467
4069,May 10 2020,DOG,LARGE MIXED BREED,0.42,F,FALSE,Bronx,10460
4070,May 13 2020,DOG,UNKNOWN,5,M,FALSE,Bronx,10469
4071,May 13 2020,DOG,"Poodle, Standard",9,F,FALSE,Bronx,10452
4072,May 14 2020,DOG,Rottweiler,2,M,FALSE,Bronx,
4077,May 20 2020,DOG,Shih Tzu,0.23,F,TRUE,Bronx,10453
4079,May 21 2020,DOG,Pit Bull,0.21,M,FALSE,Bronx,10468
4080,May 24 2020,DOG,Pit Bull,5,M,FALSE,Bronx,
4082,May 19 2020,DOG,Pit Bull,3,M,FALSE,Bronx,10473
4084,May 28 2020,DOG,Shih Tzu,5,M,FALSE,Bronx,10468
4089,June 02 2020,DOG,Chihuahua,1,M,TRUE,Bronx,10460
4090,June 03 2020,DOG,Pit Bull,7,M,FALSE,Bronx,10468
4091,June 08 2020,DOG,Shih Tzu,2,M,FALSE,Bronx,10549
4094,June 06 2020,DOG,Mixed/Other,8,M,FALSE,Bronx,10467
4097,June 11 2020,DOG,Pit Bull,10,U,FALSE,Bronx,10467
4099,June 15 2020,DOG,TERR MIX,8,M,TRUE,Bronx,10463
4104,June 16 2020,DOG,Pit Bull,4,F,FALSE,Bronx,10467
4105,June 16 2020,DOG,Pit Bull,4,M,FALSE,Bronx,10467
4108,June 20 2020,DOG,UNKNOWN,2,F,FALSE,Bronx,10467
4109,June 20 2020,DOG,Tibetan Terrier,2,M,FALSE,Bronx,10455
4110,June 21 2020,DOG,Yorkshire Terrier Crossbreed,1,F,FALSE,Bronx,10453
4112,June 23 2020,DOG,MEDIUM MIXED BREED,1,M,FALSE,Bronx,466
4113,June 22 2020,DOG,Pit Bull,5,M,TRUE,Bronx,10471
4114,June 23 2020,DOG,Pug,1,M,TRUE,Bronx,10463
4118,July 01 2020,DOG,Pit Bull,1,F,FALSE,Bronx,10467
4120,July 02 2020,DOG,TERR MIX,4,F,TRUE,Bronx,10463
4122,July 03 2020,DOG,SMALL MIXED BREED,3,M,FALSE,Bronx,10457
4123,July 03 2020,DOG,SMALL MIXED BREED,3,M,FALSE,Bronx,10457
4131,July 12 2020,DOG,Chihuahua,7,M,FALSE,Bronx,10452
4137,July 14 2020,DOG,,1,F,FALSE,Bronx,10454
4139,July 15 2020,DOG,Pit Bull,7,M,FALSE,Bronx,10457
4140,July 15 2020,DOG,LARGE MIXED BREED,7,M,FALSE,Bronx,10457
4141,July 15 2020,DOG,"Bull Dog, French",6,M,TRUE,Bronx,10451
4145,July 18 2020,DOG,LARGE MIXED BREED,0.83,F,FALSE,Bronx,10467
4146,July 16 2020,DOG,Shih Tzu,3,M,TRUE,Bronx,10452
4156,August 02 2020,DOG,LARGE MIXED BREED,4,M,FALSE,Bronx,
4157,August 02 2020,DOG,LARGE MIXED BREED,4,M,FALSE,Bronx,
4158,August 05 2020,DOG,Chihuahua,2,M,FALSE,Bronx,10460
4159,July 31 2020,DOG,West High White Terrier,5,M,FALSE,Bronx,10465
4160,July 31 2020,DOG,West High White Terrier,5,M,FALSE,Bronx,10465
4161,July 31 2020,DOG,West High White Terrier,5,M,FALSE,Bronx,10465
4164,July 31 2020,DOG,Mixed/Other,2,M,FALSE,Bronx,10459
4170,August 15 2020,DOG,Pit Bull,2,F,FALSE,Bronx,10463
4176,August 23 2020,DOG,Pit Bull,5,M,FALSE,Bronx,10467
4177,August 10 2020,DOG,Pit Bull,8,F,FALSE,Bronx,
4180,August 18 2020,DOG,MEDIUM SIZE DOG,1,F,FALSE,Bronx,10458
4181,August 18 2020,DOG,MEDIUM SIZE DOG,1,F,FALSE,Bronx,10458
4185,August 28 2020,DOG,Boston Terrier,4,F,FALSE,Bronx,10465
4188,August 28 2020,DOG,Mixed/Other,5,U,FALSE,Bronx,
4190,August 26 2020,DOG,Mixed/Other,2,M,FALSE,Bronx,10458
4191,September 01 2020,DOG,Chihuahua,1,M,FALSE,Bronx,10466
4196,August 19 2020,DOG,American Pit Bull Mix / Pit Bull Mix,7,M,TRUE,Bronx,10461
4200,August 27 2020,DOG,SMALL MIXED BREED,2,M,FALSE,Bronx,10458
4201,August 27 2020,DOG,SMALL MIXED BREED,2,M,FALSE,Bronx,10458
4203,September 07 2020,DOG,JACK RUSSELL & CHIHUAHUA,2,M,FALSE,Bronx,10467
4215,September 18 2020,DOG,Shih Tzu,8,F,FALSE,Bronx,10457
4217,September 15 2020,DOG,LARGE MIXED BREED,7,M,FALSE,Bronx,10451
4218,September 17 2020,DOG,American Staffordshire Terrier,4,F,FALSE,Bronx,10469
4219,September 26 2020,DOG,Bichon Frise,6,M,TRUE,Bronx,10465
4220,September 28 2020,DOG,"GERMAN SHEP, PIT BULL & HUSKY MIX",2,M,FALSE,Bronx,10451
4233,October 10 2020,DOG,Pit Bull,1,F,FALSE,Bronx,10469
4236,October 11 2020,DOG,Chow Chow,1,M,FALSE,Bronx,10472
4244,October 18 2020,DOG,Pomeranian,3,M,FALSE,Bronx,10467
4246,October 23 2020,DOG,PUG X SHIH TZU,1,M,FALSE,Bronx,10468
4248,October 26 2020,DOG,LARGE MIX BREED,3,F,FALSE,Bronx,10453
4249,October 26 2020,DOG,LARGE MIX BREED,3,F,FALSE,Bronx,10453
4250,October 26 2020,DOG,LARGE MIX BREED,3,F,FALSE,Bronx,10453
4251,October 18 2020,DOG,MEDIUM MIXED BREED,2,M,FALSE,Bronx,10465
4253,October 26 2020,DOG,Shih Tzu,7,F,FALSE,Bronx,10458
4264,November 03 2020,DOG,BLUE NOSE PIT BULL,2,M,FALSE,Bronx,10465
4265,November 02 2020,DOG,Shih Tzu,6,M,FALSE,Bronx,10495
4271,November 14 2020,DOG,Pit Bull,10,M,FALSE,Bronx,10469
4275,November 14 2020,DOG,Pit Bull,5,F,FALSE,Bronx,10466
4277,November 20 2020,DOG,LARGE MIX BREED,3,M,FALSE,Bronx,10458
4278,November 20 2020,DOG,LARGE MIX BREED,3,M,FALSE,Bronx,10458
4281,November 25 2020,DOG,LARGE MIX BREED,2,M,FALSE,Bronx,10452
4286,December 02 2020,DOG,Chihuahua,5,M,FALSE,Bronx,10461
4289,October 07 2020,DOG,Pit Bull,11,M,TRUE,Bronx,10452
4291,December 03 2020,DOG,German Shepherd,2,M,FALSE,Bronx,10468
4296,December 09 2020,DOG,Pit Bull,0.5,F,FALSE,Bronx,10454
4299,December 12 2020,DOG,SMALL MIXED BREED,8,F,FALSE,Bronx,10456
4303,December 21 2020,DOG,Cocker Spaniel,3,M,FALSE,Bronx,10467
4304,December 13 2020,DOG,Pit Bull,1,F,FALSE,Bronx,
4305,December 27 2020,DOG,Rottweiler,3,M,FALSE,Bronx,10454
4306,December 27 2020,DOG,SMALL MIXED BREED,3,F,FALSE,Bronx,10468
4308,January 01 2021,DOG,LARGE MIXED BREED,2,M,FALSE,Bronx,10468
4309,January 01 2021,DOG,LARGE MIXED BREED,2,M,FALSE,Bronx,10463
4310,January 01 2021,DOG,LARGE MIXED BREED,2,M,FALSE,Bronx,10463
4311,January 03 2021,DOG,LARGE MIXED BREED,2,M,FALSE,Bronx,10454
4312,December 30 2020,DOG,Mixed/Other,11,M,TRUE,Bronx,10473
4314,January 09 2021,DOG,Pit Bull,3,M,FALSE,Bronx,10460
4319,January 17 2021,DOG,LARGE MIX BREED,4,F,FALSE,Bronx,104
4320,January 15 2021,DOG,LARGE MIX BREED,4,F,FALSE,Bronx,10465
4321,January 16 2021,DOG,LARGE MIX BREED,4,F,FALSE,Bronx,10457
4322,January 07 2021,DOG,MEDIUM MIXED BREED,7,F,FALSE,Bronx,10469
4327,January 25 2021,DOG,Pit Bull,2,M,FALSE,Bronx,10462
4329,January 13 2021,DOG,Shih Tzu,1,U,TRUE,Bronx,10460
4330,January 18 2021,DOG,LARGE MIX BREED,0.58,F,FALSE,Bronx,10473
4331,January 20 2021,DOG,LARGE MIX BREED,0.58,F,FALSE,Bronx,10473
4335,January 25 2021,DOG,Yorkshire Terrier,0.21,F,FALSE,Bronx,10455
4338,January 31 2021,DOG,BULL DOG MIX PUG,0.21,M,FALSE,Bronx,10473
4342,February 01 2021,DOG,Pit Bull,9,F,TRUE,Bronx,10463
4343,February 02 2021,DOG,SMALL MIXED BREED,5,M,FALSE,Bronx,10452
4350,February 04 2021,DOG,Pit Bull,6,F,TRUE,Bronx,10467
4355,February 18 2021,DOG,"Bull Dog, French",0.25,M,FALSE,Bronx,10466
4356,February 20 2021,DOG,Doberman Pinscher,0.33,M,FALSE,Bronx,10465
4357,February 18 2021,DOG,SMALL MIXED BREED,5,M,FALSE,Bronx,10463
4358,February 18 2021,DOG,SMALL MIXED BREED\,5,M,FALSE,Bronx,10463
4361,February 25 2021,DOG,AMERICAN ESKIMO,4,M,TRUE,Bronx,10467
4365,February 26 2021,DOG,MEDIUM MIXED BREED,3,M,FALSE,Bronx,10455
4366,February 26 2021,DOG,MEDIUM MIXED BREED,3,M,FALSE,Bronx,10455
4367,February 27 2021,DOG,,7,M,FALSE,Bronx,10467
4369,February 20 2021,DOG,UNKNOWN,8,M,FALSE,Bronx,10458
4372,March 04 2021,DOG,MIXED BREED,0.92,M,FALSE,Bronx,10457
4373,March 08 2021,DOG,UNKNOWN,4,M,FALSE,Bronx,10467
4374,March 06 2021,DOG,Pit Bull,3,M,FALSE,Bronx,10456
4379,March 09 2021,DOG,Pit Bull,3,F,FALSE,Bronx,10451
4380,February 11 2021,DOG,German Shepherd Crossbreed,11,M,TRUE,Bronx,10461
4382,March 14 2021,DOG,Bull Terrier,1,M,FALSE,Bronx,10463
4383,March 11 2021,DOG,Boston Terrier,5,M,TRUE,Bronx,10469
4386,March 09 2021,DOG,Cane Corso,5,M,FALSE,Bronx,10469
4391,March 21 2021,DOG,American Pit Bull Mix / Pit Bull Mix,11,M,FALSE,Bronx,10459
4392,March 22 2021,DOG,Mixed/Other,1,M,FALSE,Bronx,10455
4393,March 22 2021,DOG,Saint Bernard,3,M,FALSE,Bronx,10466
4395,March 30 2021,DOG,MEDIUM MIXED BREED,1,M,FALSE,Bronx,10459
4396,March 26 2021,DOG,Maltese,12,M,TRUE,Bronx,10466
4402,March 28 2021,DOG,Mixed/Other,2,M,FALSE,Bronx,10458
4406,April 01 2021,DOG,Pit Bull,4,M,FALSE,Bronx,10473
4408,April 07 2021,DOG,Pit Bull,4,M,FALSE,Bronx,
4412,April 13 2021,DOG,Cocker Spaniel,0.31,F,FALSE,Bronx,10453
4415,April 12 2021,DOG,Pit Bull,7,F,FALSE,Bronx,10466
4416,April 20 2021,DOG,Labrador Retriever Crossbreed,3,M,TRUE,Bronx,10461
4418,April 21 2021,DOG,MEDIUM MIXED BREED,1,M,FALSE,Bronx,10466
4419,April 19 2021,DOG,LARGE MIX BREED,3,F,FALSE,Bronx,10462
4421,April 20 2021,DOG,Pit Bull,8,M,FALSE,Bronx,
4425,April 29 2021,DOG,Pit Bull,2,M,FALSE,Bronx,10457
4427,April 12 2021,DOG,German Shepherd Crossbreed,1,M,FALSE,Bronx,10457
4433,May 11 2021,DOG,American Pit Bull Mix / Pit Bull Mix,5,M,TRUE,Bronx,10452
4435,May 08 2021,DOG,Siberian Husky,5,F,FALSE,Bronx,10473
4436,May 10 2021,DOG,LARGE MIX BREED,2,M,FALSE,Bronx,10472
4437,May 08 2021,DOG,Shih Tzu,0.58,F,FALSE,Bronx,10472
4445,May 20 2021,DOG,LARGE MIXED BREED,7,M,FALSE,Bronx,10452
4446,May 20 2021,DOG,Pit Bull,10,M,FALSE,Bronx,10453
4447,May 20 2021,DOG,Shih Tzu,3,F,FALSE,Bronx,10466
4449,May 28 2021,DOG,Yorkshire Terrier,9,M,FALSE,Bronx,10462
4457,May 29 2021,DOG,Pekingese,3,M,FALSE,Bronx,10460
4459,June 07 2021,DOG,SMALL MIXED BREED,10,U,FALSE,Bronx,10456
4460,June 06 2021,DOG,Mixed/Other,12,M,FALSE,Bronx,10473
4462,June 10 2021,DOG,Mixed/Other,2,F,FALSE,Bronx,10472
4464,June 15 2021,DOG,MEDIUM MIXED BREED,11.5,M,TRUE,Bronx,10463
4467,May 31 2021,DOG,Pit Bull,15,F,TRUE,Bronx,10470
4469,June 17 2021,DOG,PITBULL X/BULL DOG,1,M,FALSE,Bronx,10459
4470,June 19 2021,DOG,Mixed/Other,6,F,FALSE,Bronx,10462
4490,June 28 2021,DOG,Yorkshire Terrier Crossbreed,9,F,FALSE,Bronx,10468
4497,July 07 2021,DOG,LARGE MIXED BREED,4,F,FALSE,Bronx,10453
4500,July 08 2021,DOG,Pit Bull,3,F,FALSE,Bronx,10467
4504,July 09 2021,DOG,UNKNOWN,3,F,FALSE,Bronx,10467
4507,July 11 2021,DOG,German Shepherd,5,M,FALSE,Bronx,10457
4508,July 11 2021,DOG,YORKIE/MALTESE MIX,4,M,FALSE,Bronx,10462
4514,July 18 2021,DOG,LARGE MIXED BREED,3,F,FALSE,Bronx,10455
4521,July 14 2021,DOG,MIXED,2,U,FALSE,Bronx,10457
4522,July 16 2021,DOG,MIXED,2,U,FALSE,Bronx,10457
4527,July 23 2021,DOG,,1,F,FALSE,Bronx,
4538,May 01 2021,DOG,Chihuahua,4,M,FALSE,Bronx,10463
4541,July 24 2021,DOG,BULLY PIT BULL X,2,M,FALSE,Bronx,10463
4542,August 14 2021,DOG,UNKNOWN,3,M,FALSE,Bronx,10451
4544,August 16 2021,DOG,Cock-A-Poo,2,M,FALSE,Bronx,10473
4546,August 06 2021,DOG,Shih Tzu,10,M,FALSE,Bronx,10470
4556,June 25 2021,DOG,English Cocker Spaniel,3,F,FALSE,Bronx,
4566,April 24 2021,DOG,Shiba Inu,1,M,FALSE,Bronx,10473
4567,May 02 2021,DOG,Pit Bull,6,M,FALSE,Bronx,10465
4586,August 30 2021,DOG,Chihuahua,0.17,M,FALSE,Bronx,10453
4587,August 29 2021,DOG,"Schnauzer, Miniature",9,M,FALSE,Bronx,10458
4589,August 28 2021,DOG,Labrador Retriever Crossbreed,3,M,FALSE,Bronx,10459
4605,September 21 2021,DOG,LARGE MIX BREED,4,M,FALSE,Bronx,10463
4608,September 21 2021,DOG,SHIH TZU / YORKIE MIX,3,M,FALSE,Bronx,10458
4611,September 25 2021,DOG,Pit Bull,3,F,FALSE,Bronx,10455
4613,September 27 2021,DOG,MALTESE & POODLE MIX,0.5,M,FALSE,Bronx,
